dia;mes;armazenamento_sin;armazenamento_se;armazenamento_s;armazenamento_ne;armazenamento_n;ena_sin;ena_se;ena_s;ena_ne;ena_n;expectativa_ena_7_dias_sin;expectativa_ena_7_dias_se;expectativa_ena_7_dias_s;expectativa_ena_7_dias_ne;expectativa_ena_7_dias_n;carga_sin;carga_se;carga_s;carga_ne;carga_n;pld_medio_se 
23/10/2016;01/10/2016;0.345047934;0.358776293;0.809850686;0.119303596;0.320723356;0.997503091;0.919604232;1.355759123;0.461287452;0.429563492;43410.94538;24134.57818;16872.5483;1437.5509;966.268;52610;30552;8281;8842;4935;165.81
24/10/2016;01/10/2016;0.343235508;0.35648406;0.811955106;0.117991083;0.318462868;0.929515838;0.921060522;1.129448866;0.452981311;0.503472222;43410.94538;24134.57818;16872.5483;1437.5509;966.268;64005;37521;11290;10068;5126;165.81
25/10/2016;01/10/2016;0.342092817;0.35469464;0.819520994;0.116717173;0.314939166;1.06689337;1.050284833;1.341642889;0.442598635;0.488095238;43410.94538;24134.57818;16872.5483;1437.5509;966.268;65506;38493;11135;10390;5488;165.81
26/10/2016;01/10/2016;0.340777513;0.352653814;0.827136988;0.115366056;0.311681404;1.100589746;1.026213218;1.500075086;0.421239988;0.458829365;43410.94538;24134.57818;16872.5483;1437.5509;966.268;66242;39078;11073;10405;5686;165.81
27/10/2016;01/10/2016;0.33940007;0.350534115;0.835554665;0.113879828;0.307692308;1.06675069;0.982353193;1.477549182;0.403737763;0.438988095;43410.94538;24134.57818;16872.5483;1437.5509;966.268;66015;39155;10731;10471;5658;165.81
28/10/2016;01/10/2016;0.338533557;0.349213;0.841817817;0.11262522;0.304833455;1.084015029;1.080053112;1.354557741;0.394245031;0.496031746;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;63328;36993;10476;10388;5471;165.81
29/10/2016;01/10/2016;0.33883045;0.349607363;0.847379497;0.1112355;0.302639452;1.00568344;1.057266458;1.148670972;0.380599229;0.508928571;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;56943;32403;9175;10068;5297;178.5855208
30/10/2016;01/10/2016;0.339289598;0.349474265;0.859655276;0.110135305;0.300777874;0.95046609;1.048914207;0.991139811;0.366953426;0.517361111;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;50335;28488;7762;9108;4977;178.5855208
31/10/2016;01/10/2016;0.33776716;0.347670057;0.861208538;0.10880349;0.298317931;0.88668791;1.007752602;0.865445262;0.348857906;0.524305556;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;61518;35336;10706;10150;5326;178.5855208
01/11/2016;01/11/2016;0.336006518;0.345782046;0.860156328;0.107548881;0.295592048;0.748883446;0.768763274;1.143193493;0.204314721;0.336002562;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;56593;33267;8783;9378;5165;178.5855208
02/11/2016;01/11/2016;0.335205598;0.344633465;0.865417376;0.106197765;0.29333156;0.726737605;0.701780755;1.248501712;0.199782451;0.340807175;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;63974;36834;11346;10337;5457;178.5855208
03/11/2016;01/11/2016;0.333793632;0.343120098;0.864465377;0.105232682;0.291137557;0.721118818;0.710962261;1.193493151;0.195975344;0.334721332;37743.4085;20125.6866;15267.7866;1162.8105;1187.1248;63866;37438;10344;10362;5722;178.5855208
04/11/2016;01/11/2016;0.332685463;0.342183487;0.862110432;0.104267598;0.288877069;0.721262889;0.744616893;1.079623288;0.190536621;0.357463165;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;63511;36503;10801;10423;5784;178.5855208
05/11/2016;01/11/2016;0.332057155;0.342030672;0.858953803;0.103167403;0.286816036;0.681931381;0.725371671;0.941566781;0.186004351;0.355221012;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;57464;32580;9555;9800;5529;184.2276786
06/11/2016;01/11/2016;0.331318376;0.341473634;0.858502856;0.101893493;0.285087428;0.646695618;0.706159124;0.820526541;0.182378535;0.363869315;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;51923;29351;8412;9045;5115;184.2276786
07/11/2016;01/11/2016;0.328915617;0.33920605;0.851387915;0.100870505;0.282361545;0.627307716;0.697337036;0.748394692;0.180928209;0.367072389;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;63317;35872;11723;10146;5576;184.2276786
08/11/2016;01/11/2016;0.326882248;0.337751837;0.842769817;0.099519389;0.278904328;0.619754255;0.703479824;0.692422945;0.179477883;0.35938501;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;65463;37088;12258;10451;5666;184.2276786
09/11/2016;01/11/2016;0.325093987;0.336189176;0.837458663;0.098554305;0.275912506;0.630394962;0.687109949;0.78510274;0.176214648;0.413837284;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;65492;37714;11612;10504;5662;184.2276786
10/11/2016;01/11/2016;0.323015739;0.334384967;0.8310953;0.097743635;0.271458015;0.640871015;0.687959484;0.851134418;0.174039159;0.374759769;33391.60173;22079.66363;9150.2561;959.4211;1202.2609;67046;38580;11962;10738;5766;184.2276786
11/11/2016;01/11/2016;0.320806305;0.332472308;0.823880148;0.096855759;0.267335948;0.654434314;0.718967489;0.823095034;0.170050761;0.372837924;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;67133;39135;11516;10695;5787;184.2276786
12/11/2016;01/11/2016;0.320060621;0.332087805;0.820372783;0.096025787;0.265673825;0.661287999;0.743473289;0.782320205;0.168237854;0.36450993;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;59032;33866;9419;10208;5539;169.8997024
13/11/2016;01/11/2016;0.321317237;0.333818071;0.822928149;0.095813469;0.263878731;0.668203429;0.768567228;0.734589041;0.169325598;0.367072389;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;51473;28819;8138;9267;5249;169.8997024
14/11/2016;01/11/2016;0.322456476;0.336174387;0.817667101;0.095620452;0.261684728;0.76615144;0.931939226;0.69723887;0.17204496;0.396860987;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;58571;32366;10487;10100;5618;169.8997024
15/11/2016;01/11/2016;0.323802849;0.338501126;0.814760998;0.095446737;0.260687454;0.823409554;1.024342428;0.685787671;0.172951414;0.414798206;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;55288;30671;9663;9613;5341;169.8997024
16/11/2016;01/11/2016;0.324075576;0.339822241;0.808848582;0.09490629;0.257828602;0.905530286;1.124685509;0.725278253;0.255438724;0.445227418;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;63770;35902;11558;10534;5776;169.8997024
17/11/2016;01/11/2016;0.323806302;0.340492657;0.800931957;0.094809782;0.25443787;0.900384877;1.108184937;0.727204623;0.277193619;0.482703395;35989.5569;26842.9863;6798.1528;983.3423;1365.0755;63914;36432;11446;10516;5520;169.8997024
18/11/2016;01/11/2016;0.323571549;0.340926456;0.79241407;0.095215117;0.253972475;0.885051557;1.088482274;0.668985445;0.279187817;0.607943626;47410;38233;5769;1827;1581;62099;35106;10924;10592;5477;169.8997024
19/11/2016;01/11/2016;0.323612976;0.341725041;0.786100812;0.095080005;0.252842231;0.888941486;1.096128084;0.624250856;0.314902103;0.664317745;47410;38233;5769;1827;1581;55073;30219;9470;9946;5438;153.4810714
20/11/2016;01/11/2016;0.324072124;0.342385598;0.786802285;0.095002799;0.252110897;0.866425175;1.067962751;0.555436644;0.35551124;0.724215247;47410;38233;5769;1827;1581;49741;27312;8322;8963;5144;153.4810714
21/11/2016;01/11/2016;0.322856936;0.341237017;0.780689448;0.095215117;0.251579017;0.850165682;1.040189512;0.533818493;0.36928934;0.783792441;47410;38233;5769;1827;1581;60890;34020;11377;9970;5523;153.4810714
22/11/2016;01/11/2016;0.321524371;0.340546882;0.770317667;0.095659055;0.247456951;0.834276658;1.013723248;0.517337329;0.395757796;0.798526586;47410;38233;5769;1827;1581;63757;35977;11724;10320;5736;153.4810714
23/11/2016;01/11/2016;0.319777538;0.339388442;0.75959515;0.096450424;0.240941427;0.825899932;1.023852312;0.484053938;0.360406091;0.730941704;47410;38233;5769;1827;1581;64315;36106;11758;10594;5857;153.4810714
24/11/2016;01/11/2016;0.318310336;0.338609576;0.749223369;0.09722249;0.234292933;0.827361228;1.028753472;0.467786815;0.402646846;0.679692505;47410;38233;5769;1827;1581;65105;36640;11974;10734;5757;153.4810714
25/11/2016;01/11/2016;0.31702265;0.338022962;0.74030464;0.097647127;0.227777408;0.805215387;0.994870119;0.449486301;0.427121102;0.678731582;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;65334;36922;11926;10740;5746;153.4810714
26/11/2016;01/11/2016;0.316183756;0.337480713;0.734492434;0.097975255;0.22551692;0.798814498;0.973239667;0.457298801;0.47715736;0.679372197;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;60050;33649;10703;10097;5601;142.85
27/11/2016;01/11/2016;0.315262008;0.336810297;0.72898086;0.09803316;0.223921282;0.789943812;0.934912596;0.498394692;0.518129079;0.721652787;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;54989;30985;9342;9322;5340;142.85
28/11/2016;01/11/2016;0.313611837;0.33529693;0.722567392;0.098535004;0.219333821;0.791219874;0.917791211;0.535958904;0.586294416;0.67648943;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;66555;38366;11851;10498;5840;142.85
29/11/2016;01/11/2016;0.31224475;0.334301165;0.715502555;0.099114054;0.213815571;0.822339309;0.919980395;0.622217466;0.683828861;0.708840487;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;67720;39280;11675;10818;5947;142.85
30/11/2016;01/11/2016;0.311947857;0.334320883;0.709990981;0.100503773;0.210358354;0.854570153;0.960202581;0.641802226;0.701232777;0.726777707;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;64645;36641;11396;10848;5760;142.85
01/12/2016;01/12/2016;0.311430021;0.333862436;0.703878144;0.102028605;0.209427565;0.595418763;0.633813026;0.773354996;0.413396282;0.381676809;42606.60095;29204.14865;5990.3333;4610.0158;2802.1032;63365;35316;11538;10794;5717;142.85
02/12/2016;01/12/2016;0.310176858;0.332615265;0.696262151;0.103572738;0.206901137;0.578239122;0.612557297;0.714324398;0.439756074;0.374239351;54914.239;39535.5675;7140.012;5476.2176;2762.4419;64337;35963;12075;10615;5684;142.85
03/12/2016;01/12/2016;0.309279276;0.331979355;0.689848682;0.104672933;0.20291204;0.592235769;0.622897346;0.779582995;0.451952395;0.356321839;54914.239;39535.5675;7140.012;5476.2176;2762.4419;59566;33771;10194;10162;5439;101.99
04/12/2016;01/12/2016;0.310680885;0.333887084;0.688946788;0.105888938;0.201183432;0.614090431;0.631808976;0.921879231;0.467099439;0.341954023;54914.239;39535.5675;7140.012;5476.2176;2762.4419;53232;30607;8173;9434;5018;101.99
05/12/2016;01/12/2016;0.308723465;0.331382882;0.683936266;0.107780501;0.19739379;0.643263137;0.650399744;1.063904685;0.481853054;0.338911427;54914.239;39535.5675;7140.012;5476.2176;2762.4419;62373;35586;11134;10184;5469;101.99
06/12/2016;01/12/2016;0.308019208;0.330673029;0.677021746;0.109980891;0.195000332;0.668542359;0.694872615;0.987137828;0.495229665;0.359871535;54914.239;39535.5675;7140.012;5476.2176;2762.4419;65784;36941;12212;10945;5686;101.99
07/12/2016;01/12/2016;0.306672835;0.32929769;0.668403648;0.112181281;0.191476631;0.658666553;0.692570088;0.886948281;0.506048982;0.367139959;54914.239;39535.5675;7140.012;5476.2176;2762.4419;67176;37811;12670;11060;5635;101.99
08/12/2016;01/12/2016;0.305612997;0.328321642;0.65758092;0.114787006;0.189615052;0.668727087;0.695341648;0.909152451;0.538506934;0.381338742;54914.239;39535.5675;7140.012;5476.2176;2762.4419;66952;38353;12491;10721;5387;101.99
09/12/2016;01/12/2016;0.305198728;0.327789253;0.649664295;0.118280608;0.187288079;0.68843607;0.734036883;0.837530463;0.548932822;0.380493577;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;67048;38769;11979;10725;5575;101.99
10/12/2016;01/12/2016;0.305692399;0.328390656;0.64615693;0.120558204;0.185492986;0.714368943;0.763585972;0.891280802;0.549719681;0.386240703;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;61032;35075;10408;10183;5366;121.56
11/12/2016;01/12/2016;0.306486414;0.329110367;0.64740956;0.121851416;0.184961106;0.731889618;0.7767189;0.994855131;0.532605488;0.390635565;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;66083;37961;12043;10758;5321;121.56
12/12/2016;01/12/2016;0.30666593;0.329120226;0.64625714;0.123723677;0.183365468;0.80536846;0.864001706;1.136609802;0.513622504;0.428329953;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;66083;37961;12043;10758;5321;121.56
13/12/2016;01/12/2016;0.307176862;0.329775854;0.64164746;0.126464514;0.181038495;0.815258476;0.885129517;1.12469537;0.479394118;0.452163624;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;67849;38803;12874;10748;5424;121.56
14/12/2016;01/12/2016;0.308526688;0.331624429;0.636436517;0.12943697;0.178778007;0.836175292;0.925700885;1.058218251;0.48391856;0.454530088;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;66004;37864;12124;10585;5431;121.56
15/12/2016;01/12/2016;0.311271218;0.335252565;0.631075258;0.132486634;0.179309886;0.878335749;1.000895427;0.953831573;0.489820006;0.480054091;57872.7228;41376.5321;9542.728;4285.5279;2667.9348;62855;35374;11759;10487;5235;121.56
16/12/2016;01/12/2016;0.312510572;0.336687058;0.624711895;0.135999537;0.180174191;0.868530992;1.003006076;0.856485242;0.48736107;0.4724476;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;61160;34390;11621;9963;5186;121.56
17/12/2016;01/12/2016;0.314519776;0.338658871;0.620853793;0.138836882;0.187620504;0.847528917;0.986056924;0.781884647;0.47280417;0.47515213;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;56598;31839;10468;9337;4954;142.93
18/12/2016;01/12/2016;0.315741869;0.340172238;0.618548953;0.141500511;0.184628682;0.819905079;0.947425648;0.761440563;0.471230451;0.481068289;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;52516;29881;9421;8506;4708;142.93
19/12/2016;01/12/2016;0.316642904;0.341379973;0.613037378;0.143642996;0.185625956;0.810370307;0.907834986;0.846466288;0.470345235;0.576910074;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;60877;35813;11518;8608;4938;142.93
20/12/2016;01/12/2016;0.316642904;0.341379973;0.613037378;0.143642996;0.185625956;0.810370307;0.907834986;0.846466288;0.470345235;0.576910074;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;63270;36676;11784;9826;4984;142.93
21/12/2016;01/12/2016;0.316684331;0.342227853;0.602415072;0.143642996;0.189083173;0.81569898;0.870909285;1.058353642;0.485885709;0.641818796;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;64027;37325;11723;9895;5084;142.93
22/12/2016;01/12/2016;0.317288473;0.342351091;0.600010021;0.147638441;0.188484808;0.810540825;0.856092101;1.115894936;0.497196813;0.606659905;54907.98195;39476.62125;6598.1126;5528.4151;3304.833;64569;37335;12031;10037;5166;142.93
23/12/2016;01/12/2016;0.316939796;0.342065178;0.595049604;0.148526318;0.189149658;0.786043141;0.82603134;1.060113729;0.512442215;0.597025017;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;64232;37343;11736;9959;5194;142.93
24/12/2016;01/12/2016;0.317198714;0.34205039;0.59750476;0.149240479;0.188617778;0.778099866;0.799594926;1.120227457;0.538802006;0.59178499;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;58071;33671;10066;9330;5004;113.62
25/12/2016;01/12/2016;0.317951303;0.342503907;0.600911915;0.150495088;0.188152383;0.765382101;0.770728067;1.113322502;0.581980919;0.603786342;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;53005;30735;8851;8646;4773;113.62
26/12/2016;01/12/2016;0.317599174;0.342006024;0.599258443;0.151904109;0.185426501;0.763776395;0.757680418;1.114811806;0.632044851;0.600236646;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;63023;36559;11219;10059;5186;113.62
27/12/2016;01/12/2016;0.316701592;0.34088702;0.594949394;0.152541064;0.1867562;0.763094325;0.750964716;1.041158949;0.690075735;0.637592968;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;66134;39232;11522;10241;5139;113.62
28/12/2016;01/12/2016;0.315448429;0.339072952;0.589888766;0.154509834;0.187022139;0.738596641;0.732331308;0.954914703;0.652798269;0.665652468;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;65732;39236;11114;10190;5192;113.62
29/12/2016;01/12/2016;0.315787296;0.33824897;0.588786452;0.159798491;0.187354564;0.746056782;0.70001066;1.125236935;0.755680142;0.621196755;69488.5815;43841.0481;12966.5534;8301.8665;4379.1135;65059;38842;10955;10023;5239;113.62
30/12/2016;01/12/2016;0.316101049;0.337697868;0.590339713;0.162963964;0.187886444;0.757751442;0.678285897;1.367451936;0.805547359;0.544455713;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;62926;37486;10418;9874;5148;113.62
31/12/2016;01/12/2016;0.316963008;0.337235336;0.602565387;0.164566002;0.189016688;0.795549493;0.666709306;1.773896561;0.847054195;0.507099391;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;57646;34179;9260;9280;4927;140.86
01/01/2017;01/01/2017;0.318024942;0.336625186;0.617546848;0.166843599;0.190013962;0.591317881;0.474239496;1.961637174;0.627098064;0.283128382;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;53201;31641;8445;8481;4634;140.86
02/01/2017;01/01/2017;0.317735323;0.334957117;0.622056318;0.169352815;0.192340935;0.594942394;0.487548311;1.886802648;0.616741661;0.302016724;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;63823;38153;10722;9938;5010;140.86
03/01/2017;01/01/2017;0.31646652;0.332654296;0.623058423;0.171012758;0.191942025;0.581635105;0.500716868;1.660407943;0.582315549;0.305853419;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;67839;40276;11866;10576;5121;140.86
04/01/2017;01/01/2017;0.316273441;0.331975259;0.622958212;0.172228763;0.193338209;0.576422909;0.51740743;1.531811428;0.530962074;0.315789474;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;68078;40257;11971;10677;5173;140.86
05/01/2017;01/01/2017;0.315449408;0.33013005;0.627217156;0.172460383;0.195931122;0.579817625;0.517578856;1.706065109;0.46932362;0.304672897;56046.6793;36484.3933;8188.2051;6799.9521;4574.1288;68563;41062;11694;10552;5255;140.86
06/01/2017;01/01/2017;0.315639098;0.328400781;0.645355246;0.172556892;0.198457549;0.617075948;0.502275277;2.424692692;0.410899221;0.309296606;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;68255;41252;11329;10437;5237;140.86
07/01/2017;01/01/2017;0.316648917;0.32784507;0.663844073;0.172595495;0.200784522;0.644024776;0.503631093;2.832500338;0.37361617;0.308903099;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;63811;38620;10168;9915;5108;101.24
08/01/2017;01/01/2017;0.317951687;0.328002439;0.679527007;0.172672702;0.202712586;0.629401381;0.500171425;2.708496555;0.354831798;0.309198229;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;59079;35547;9549;9224;4759;101.24
09/01/2017;01/01/2017;0.317117639;0.326133676;0.687393526;0.172556892;0.201848281;0.618162257;0.507838798;2.519248953;0.343404043;0.308509592;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;70006;42133;12312;10533;5028;101.24
10/01/2017;01/01/2017;0.317510538;0.326335305;0.691151418;0.172441082;0.202114221;0.626643826;0.512545194;2.597460489;0.32790515;0.323069356;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;71480;42839;12555;10848;5238;101.24
11/01/2017;01/01/2017;0.317744898;0.326600867;0.694157731;0.172248065;0.199720763;0.627301879;0.534830445;2.47116034;0.306692379;0.30978849;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;71219;42606;12641;10815;5157;101.24
12/01/2017;01/01/2017;0.318010277;0.327333619;0.696312256;0.170047675;0.199654278;0.626904958;0.561292233;2.258543834;0.28469395;0.3241515;72100.8265;47089.8426;17432.9527;3936.0156;3642.0156;70006;41274;12645;10898;5189;101.24
13/01/2017;01/01/2017;0.318665109;0.328145055;0.696813308;0.170009072;0.200784522;0.626309577;0.597151228;1.97460489;0.263838297;0.327693064;70995.3113;50721.4512;13620.7885;2538.2614;4114.8102;68556;39832;12840;10815;5069;101.24
14/01/2017;01/01/2017;0.320274616;0.329861367;0.700521094;0.170124882;0.20331095;0.62473234;0.624501309;1.74267189;0.245125348;0.33487457;70995.3113;50721.4512;13620.7885;2538.2614;4114.8102;63363;36629;11445;10458;4831;128.5
